"Income","Gender","Age","Ethnic","Health","HeatBreaks","MiceRats","CracksHoles","BrokenPlaster","WaterLeakage","MaintenanceDef"
26280,"Male",47,"Hispanic",4,1,"No","No","No","No",1
26280,"Male",47,"Hispanic",4,1,"No","No","No","No",1
45000,"Female",51,"African-American",3,1,"No","No","Yes","Yes",0
96000,"Female",60,"Caucasian",2,1,"No","No","Yes","No",1
96000,"Female",60,"Caucasian",2,1,"No","No","Yes","No",1
240000,"Female",36,"African-American",1,1,"No","No","No","No",1
240000,"Female",36,"African-American",1,1,"No","No","No","No",1
55100,"Male",36,"Other",3,1,"No","No","No","No",1
55100,"Male",36,"Other",3,1,"No","No","No","No",1
16000,"Male",55,"Hispanic",3,1,"Yes","Yes","No","No",3
35000,"Female",54,"African-American",3,1,"No","No","Yes","Yes",4
72000,"Female",24,"Hispanic",4,1,"No","No","No","No",2
72000,"Female",24,"Hispanic",4,1,"No","No","No","No",2
72000,"Female",24,"Hispanic",4,1,"No","No","No","No",2
13000,"Male",22,"Caucasian",2,1,"No","No","No","No",2
13000,"Male",22,"Caucasian",2,1,"No","No","No","No",2
9999999,"Male",39,"Hispanic",4,4,"Yes","Yes","No","No",6
9999999,"Male",39,"Hispanic",4,4,"Yes","Yes","No","No",6
18200,"Male",53,"Hispanic",3,1,"No","No","No","Yes",2
18200,"Male",53,"Hispanic",3,1,"No","No","No","Yes",2
134500,"Female",23,"Caucasian",2,1,"Yes","No","No","No",3
134500,"Female",23,"Caucasian",2,1,"Yes","No","No","No",3
134500,"Female",23,"Caucasian",2,1,"Yes","No","No","No",3
134500,"Female",23,"Caucasian",2,1,"Yes","No","No","No",3
7992,"Male",70,"Hispanic",4,4,"No","Yes","No","No",4
6600,"Female",80,"African-American",3,1,"No","No","No","No",2
100000,"Male",53,"Caucasian",1,1,"No","No","No","Yes",3
100000,"Male",53,"Caucasian",1,1,"No","No","No","Yes",3
17200,"Female",73,"Hispanic",3,5,"Yes","No","No","No",3
17200,"Female",73,"Hispanic",3,5,"Yes","No","No","No",3
11940,"Male",90,"Caucasian",3,1,"No","No","No","No",2
54000,"Female",45,"Hispanic",1,4,"Yes","Yes","No","Yes",6
54000,"Female",45,"Hispanic",1,4,"Yes","Yes","No","Yes",6
9999999,"Female",60,"Asian",4,1,"No","No","No","Yes",2
14660,"Male",41,"Hispanic",4,1,"No","No","No","No",1
14660,"Male",41,"Hispanic",4,1,"No","No","No","No",1
14660,"Male",41,"Hispanic",4,1,"No","No","No","No",1
60000,"Male",61,"Caucasian",3,2,"No","Yes","No","Yes",4
60000,"Male",61,"Caucasian",3,2,"No","Yes","No","Yes",4
9000,"Male",82,"African-American",5,1,"No","No","No","No",2
17000,"Male",66,"Caucasian",1,1,"Yes","Yes","No","No",3
9999999,"Male",58,"Caucasian",1,1,"No","No","No","No",1
57000,"Male",60,"African-American",4,1,"No","No","No","No",1
57000,"Male",60,"African-American",4,1,"No","No","No","No",1
163356,"Female",62,"Hispanic",1,1,"No","No","No","No",1
158100,"Male",31,"Hispanic",1,1,"Yes","No","Yes","No",3
158100,"Male",31,"Hispanic",1,1,"Yes","No","Yes","No",3
35000,"Male",47,"Caucasian",1,1,"No","No","No","No",1
75060,"Female",38,"Caucasian",1,2,"No","No","No","No",2
73200,"Male",53,"Caucasian",3,1,"No","No","No","Yes",2
73200,"Male",53,"Caucasian",3,1,"No","No","No","Yes",2
73200,"Male",53,"Caucasian",3,1,"No","No","No","Yes",2
6000,"Male",42,"African-American",4,1,"No","No","No","No",1
6000,"Male",42,"African-American",4,1,"No","No","No","No",1
6000,"Male",42,"African-American",4,1,"No","No","No","No",1
43000,"Female",37,"Caucasian",2,1,"No","No","No","No",2
103005,"Male",33,"Caucasian",1,1,"No","No","No","No",1
103005,"Male",33,"Caucasian",1,1,"No","No","No","No",1
536640,"Male",56,"Hispanic",1,1,"No","No","No","No",2
536640,"Male",56,"Hispanic",1,1,"No","No","No","No",2
127000,"Female",37,"African-American",1,3,"Yes","No","No","Yes",5
127000,"Female",37,"African-American",1,3,"Yes","No","No","Yes",5
127000,"Female",37,"African-American",1,3,"Yes","No","No","Yes",5
127000,"Female",37,"African-American",1,3,"Yes","No","No","Yes",5
8880,"Male",61,"Hispanic",4,1,"No","No","No","No",2
73000,"Female",45,"Hispanic",3,3,"No","No","Yes","Yes",4
73000,"Female",45,"Hispanic",3,3,"No","No","Yes","Yes",4
50632,"Male",83,"Caucasian",1,1,"No","No","No","No",1
50632,"Male",83,"Caucasian",1,1,"No","No","No","No",1
14000,"Male",32,"Caucasian",1,1,"No","No","No","No",1
5916,"Male",69,"Caucasian",3,1,"Yes","No","No","No",2
12279,"Male",75,"Hispanic",3,1,"Yes","No","No","No",2
75000,"Female",41,"Caucasian",1,1,"Yes","No","No","No",2
7800,"Male",27,"Hispanic",3,1,"Yes","No","No","Yes",3
7800,"Male",27,"Hispanic",3,1,"Yes","No","No","Yes",3
19365,"Male",58,"Caucasian",4,1,"No","No","No","No",1
40000,"Male",51,"African-American",3,1,"No","No","No","No",1
40000,"Male",51,"African-American",3,1,"No","No","No","No",1
115000,"Female",30,"African-American",2,1,"No","No","No","No",1
115000,"Female",30,"African-American",2,1,"No","No","No","No",1
70000,"Female",41,"Asian",1,1,"No","No","No","No",1
100000,"Female",48,"Caucasian",3,1,"No","No","No","No",1
100000,"Female",48,"Caucasian",3,1,"No","No","No","No",1
82000,"Male",63,"Caucasian",1,1,"No","No","No","No",2
7704,"Male",66,"African-American",4,4,"No","No","Yes","No",4
50000,"Female",37,"African-American",1,5,"No","No","Yes","Yes",5
14400,"Male",68,"Hispanic",3,1,"No","No","No","No",1
145000,"Female",29,"Caucasian",1,2,"No","No","No","No",2
23604,"Male",83,"Hispanic",3,1,"No","No","No","No",2
23604,"Male",83,"Hispanic",3,1,"No","No","No","No",2
23604,"Male",83,"Hispanic",3,1,"No","No","No","No",2
23604,"Male",83,"Hispanic",3,1,"No","No","No","No",2
86000,"Male",25,"Caucasian",1,1,"No","No","No","No",2
86000,"Male",25,"Caucasian",1,1,"No","No","No","No",2
88000,"Male",40,"Caucasian",1,1,"No","No","No","No",1
120000,"Female",25,"Caucasian",2,1,"No","No","No","No",1
120000,"Female",25,"Caucasian",2,1,"No","No","No","No",1
116000,"Female",38,"Caucasian",1,1,"No","No","No","No",2
116000,"Female",38,"Caucasian",1,1,"No","No","No","No",2
9000,"Female",20,"Hispanic",1,1,"Yes","No","Yes","No",2
17428,"Male",78,"Caucasian",2,1,"No","No","Yes","No",1
10000,"Male",60,"Caucasian",2,5,"No","No","No","No",3
16432,"Male",49,"Asian",2,1,"No","No","No","No",1
16432,"Male",49,"Asian",2,1,"No","No","No","No",1
8000,"Male",86,"Asian",4,1,"No","No","No","No",1
29000,"Female",23,"Caucasian",1,1,"No","No","No","No",0
29000,"Female",23,"Caucasian",1,1,"No","No","No","No",0
55600,"Female",52,"Hispanic",3,1,"No","No","No","No",1
55600,"Female",52,"Hispanic",3,1,"No","No","No","No",1
55600,"Female",52,"Hispanic",3,1,"No","No","No","No",1
57000,"Male",51,"Hispanic",4,2,"No","Yes","Yes","Yes",5
57000,"Male",51,"Hispanic",4,2,"No","Yes","Yes","Yes",5
57000,"Male",51,"Hispanic",4,2,"No","Yes","Yes","Yes",5
135000,"Female",29,"Caucasian",1,1,"No","No","No","No",1
37000,"Female",26,"Caucasian",2,1,"No","No","Yes","Yes",2
37000,"Female",26,"Caucasian",2,1,"No","No","Yes","Yes",2
38156,"Male",41,"Hispanic",3,1,"Yes","No","Yes","No",3
38156,"Male",41,"Hispanic",3,1,"Yes","No","Yes","No",3
24000,"Female",36,"Asian",3,1,"Yes","Yes","No","No",3
24000,"Female",36,"Asian",3,1,"Yes","Yes","No","No",3
130060,"Female",35,"Caucasian",2,1,"No","No","No","No",1
130060,"Female",35,"Caucasian",2,1,"No","No","No","No",1
88000,"Female",26,"Caucasian",3,5,"Yes","No","No","No",4
88000,"Female",26,"Caucasian",3,5,"Yes","No","No","No",4
88000,"Female",26,"Caucasian",3,5,"Yes","No","No","No",4
140000,"Female",25,"Asian",2,1,"No","No","No","No",1
140000,"Female",25,"Asian",2,1,"No","No","No","No",1
9999999,"Female",27,"Caucasian",1,1,"No","No","No","No",1
7800,"Female",68,"Hispanic",5,1,"Yes","No","No","No",3
63000,"Male",57,"Hispanic",3,1,"Yes","Yes","Yes","Yes",6
63000,"Male",57,"Hispanic",3,1,"Yes","Yes","Yes","Yes",6
63000,"Male",57,"Hispanic",3,1,"Yes","Yes","Yes","Yes",6
4500,"Male",26,"Hispanic",3,1,"Yes","No","No","No",2
4500,"Male",26,"Hispanic",3,1,"Yes","No","No","No",2
6960,"Male",65,"African-American",5,1,"Yes","No","Yes","Yes",6
6960,"Male",65,"African-American",5,1,"Yes","No","Yes","Yes",6
34100,"Male",63,"Hispanic",3,1,"No","No","No","No",2
34100,"Male",63,"Hispanic",3,1,"No","No","No","No",2
34100,"Male",63,"Hispanic",3,1,"No","No","No","No",2
34100,"Male",63,"Hispanic",3,1,"No","No","No","No",2
34100,"Male",63,"Hispanic",3,1,"No","No","No","No",2
7552,"Male",70,"Asian",4,1,"Yes","No","No","No",2
5800,"Female",54,"Asian",3,1,"No","No","No","No",1
5800,"Female",54,"Asian",3,1,"No","No","No","No",1
151000,"Male",35,"Hispanic",1,1,"No","No","Yes","No",2
26263,"Female",40,"Caucasian",1,1,"No","No","No","Yes",2
24000,"Female",71,"African-American",4,1,"No","No","No","No",1
24000,"Female",71,"African-American",4,1,"No","No","No","No",1
3978,"Female",69,"Hispanic",3,1,"Yes","No","Yes","Yes",5
3978,"Female",69,"Hispanic",3,1,"Yes","No","Yes","Yes",5
3978,"Female",69,"Hispanic",3,1,"Yes","No","Yes","Yes",5
3978,"Female",69,"Hispanic",3,1,"Yes","No","Yes","Yes",5
3978,"Female",69,"Hispanic",3,1,"Yes","No","Yes","Yes",5
3978,"Female",69,"Hispanic",3,1,"Yes","No","Yes","Yes",5
149500,"Male",57,"Caucasian",3,1,"No","No","Yes","Yes",5
149500,"Male",57,"Caucasian",3,1,"No","No","Yes","Yes",5
149500,"Male",57,"Caucasian",3,1,"No","No","Yes","Yes",5
149500,"Male",57,"Caucasian",3,1,"No","No","Yes","Yes",5
149500,"Male",57,"Caucasian",3,1,"No","No","Yes","Yes",5
33000,"Female",28,"Hispanic",3,1,"Yes","No","No","No",2
33000,"Female",28,"Hispanic",3,1,"Yes","No","No","No",2
110000,"Female",56,"Other",3,2,"No","No","No","No",2
15500,"Male",36,"Hispanic",1,1,"Yes","No","Yes","Yes",5
15500,"Male",36,"Hispanic",1,1,"Yes","No","Yes","Yes",5
60000,"Male",45,"Caucasian",2,1,"No","No","No","No",1
9999999,"Female",55,"Hispanic",4,1,"No","No","No","No",1
30000,"Female",52,"Caucasian",2,1,"No","No","No","No",1
27000,"Female",34,"Hispanic",2,1,"Yes","No","No","No",2
27000,"Female",34,"Hispanic",2,1,"Yes","No","No","No",2
27000,"Female",34,"Hispanic",2,1,"Yes","No","No","No",2
26000,"Male",24,"Caucasian",1,1,"No","No","Yes","No",1
74000,"Female",60,"Hispanic",2,1,"No","No","No","No",1
9999999,"Male",39,"Caucasian",1,1,"No","No","No","No",1
55000,"Female",58,"Hispanic",2,1,"No","No","No","No",1
55000,"Female",58,"Hispanic",2,1,"No","No","No","No",1
55000,"Female",58,"Hispanic",2,1,"No","No","No","No",1
55000,"Female",58,"Hispanic",2,1,"No","No","No","No",1
50000,"Male",32,"Caucasian",1,1,"No","No","No","No",1
9999999,"Male",22,"Asian",3,4,"Yes","No","No","No",3
9999999,"Male",22,"Asian",3,4,"Yes","No","No","No",3
224156,"Female",79,"Caucasian",2,1,"No","No","No","No",2
224156,"Female",79,"Caucasian",2,1,"No","No","No","No",2
32500,"Female",37,"Hispanic",4,1,"No","No","No","No",1
536640,"Female",43,"Hispanic",2,1,"No","No","No","No",2
54000,"Male",66,"African-American",4,1,"No","No","No","No",3
54000,"Male",66,"African-American",4,1,"No","No","No","No",3
139500,"Male",26,"Caucasian",2,1,"No","No","No","No",1
139500,"Male",26,"Caucasian",2,1,"No","No","No","No",1
139500,"Male",26,"Caucasian",2,1,"No","No","No","No",1
142000,"Female",50,"Hispanic",2,3,"No","Yes","Yes","No",4
142000,"Female",50,"Hispanic",2,3,"No","Yes","Yes","No",4
142000,"Female",50,"Hispanic",2,3,"No","Yes","Yes","No",4
142000,"Female",50,"Hispanic",2,3,"No","Yes","Yes","No",4
150000,"Female",48,"Caucasian",2,1,"No","No","No","No",1
150000,"Female",48,"Caucasian",2,1,"No","No","No","No",1
36000,"Male",56,"Caucasian",3,1,"No","No","No","No",1
9792,"Male",60,"African-American",4,1,"Yes","No","No","No",2
9792,"Male",60,"African-American",4,1,"Yes","No","No","No",2
15240,"Female",79,"Hispanic",5,1,"No","No","Yes","Yes",3
15240,"Female",79,"Hispanic",5,1,"No","No","Yes","Yes",3
24188,"Male",57,"Asian",2,3,"No","No","No","No",2
24188,"Male",57,"Asian",2,3,"No","No","No","No",2
24188,"Male",57,"Asian",2,3,"No","No","No","No",2
155100,"Male",36,"Caucasian",2,1,"No","No","No","Yes",4
155100,"Male",36,"Caucasian",2,1,"No","No","No","Yes",4
50000,"Male",23,"Caucasian",2,1,"No","No","No","No",1
37000,"Female",27,"Other",1,2,"No","No","No","Yes",3
305000,"Male",34,"Other",1,1,"No","No","No","No",1
305000,"Male",34,"Other",1,1,"No","No","No","No",1
15000,"Male",37,"Caucasian",3,1,"No","Yes","Yes","No",3
30000,"Male",42,"Caucasian",3,1,"No","No","No","No",1
8000,"Male",21,"Caucasian",3,2,"No","No","No","No",2
8000,"Male",21,"Caucasian",3,2,"No","No","No","No",2
26000,"Male",40,"Hispanic",1,1,"Yes","Yes","Yes","Yes",5
26000,"Male",40,"Hispanic",1,1,"Yes","Yes","Yes","Yes",5
26000,"Male",40,"Hispanic",1,1,"Yes","Yes","Yes","Yes",5
1085571,"Female",39,"Caucasian",2,1,"No","No","No","No",1
9120,"Male",73,"Hispanic",4,1,"Yes","No","No","Yes",3
61000,"Female",30,"Hispanic",3,1,"No","No","No","No",1
61000,"Female",30,"Hispanic",3,1,"No","No","No","No",1
536640,"Male",46,"Caucasian",2,1,"No","No","No","No",1
536640,"Male",46,"Caucasian",2,1,"No","No","No","No",1
35165,"Male",65,"Asian",2,5,"No","No","No","Yes",3
35165,"Male",65,"Asian",2,5,"No","No","No","Yes",3
14644,"Male",60,"Hispanic",3,1,"No","No","No","Yes",3
14644,"Male",60,"Hispanic",3,1,"No","No","No","Yes",3
14644,"Male",60,"Hispanic",3,1,"No","No","No","Yes",3
200000,"Male",50,"Caucasian",3,1,"No","No","No","No",1
200000,"Male",50,"Caucasian",3,1,"No","No","No","No",1
200000,"Male",50,"Caucasian",3,1,"No","No","No","No",1
200000,"Male",50,"Caucasian",3,1,"No","No","No","No",1
49000,"Male",38,"Caucasian",3,1,"No","No","No","No",1
53000,"Male",61,"Caucasian",3,1,"Yes","No","No","Yes",3
53000,"Male",61,"Caucasian",3,1,"Yes","No","No","Yes",3
9999999,"Male",27,"Caucasian",1,5,"No","No","No","No",4
70000,"Female",29,"Caucasian",2,1,"No","No","No","No",1
13000,"Male",71,"African-American",3,1,"No","No","No","No",1
108200,"Female",67,"Caucasian",2,1,"No","No","No","No",1
108200,"Female",67,"Caucasian",2,1,"No","No","No","No",1
108200,"Female",67,"Caucasian",2,1,"No","No","No","No",1
90000,"Male",33,"Caucasian",1,2,"No","Yes","Yes","No",3
38480,"Male",50,"Hispanic",5,1,"No","Yes","No","No",2
38480,"Male",50,"Hispanic",5,1,"No","Yes","No","No",2
9999999,"Male",55,"Hispanic",2,5,"Yes","No","Yes","No",4
9999999,"Male",55,"Hispanic",2,5,"Yes","No","Yes","No",4
12000,"Male",54,"Hispanic",1,1,"Yes","No","No","No",2
12000,"Male",54,"Hispanic",1,1,"Yes","No","No","No",2
150000,"Male",55,"Caucasian",2,1,"No","No","No","No",1
112300,"Female",64,"Hispanic",4,4,"No","No","No","No",3
112300,"Female",64,"Hispanic",4,4,"No","No","No","No",3
112300,"Female",64,"Hispanic",4,4,"No","No","No","No",3
99000,"Female",34,"Hispanic",1,1,"No","No","No","No",1
99000,"Female",34,"Hispanic",1,1,"No","No","No","No",1
9999999,"Female",29,"Caucasian",2,1,"No","No","No","No",1
64000,"Female",52,"Hispanic",3,1,"Yes","Yes","No","No",3
64000,"Female",52,"Hispanic",3,1,"Yes","Yes","No","No",3
64000,"Female",52,"Hispanic",3,1,"Yes","Yes","No","No",3
64000,"Female",52,"Hispanic",3,1,"Yes","Yes","No","No",3
52050,"Male",47,"Caucasian",2,1,"No","No","No","No",0
9999999,"Male",75,"Hispanic",4,1,"No","No","No","No",1
9999999,"Male",75,"Hispanic",4,1,"No","No","No","No",1
12132,"Male",75,"African-American",5,1,"No","Yes","Yes","No",2
28600,"Male",72,"Hispanic",1,1,"Yes","No","No","Yes",3
28600,"Male",72,"Hispanic",1,1,"Yes","No","No","Yes",3
9700,"Male",90,"Caucasian",2,1,"No","No","No","No",2
181940,"Female",63,"Caucasian",2,1,"No","No","No","No",1
181940,"Female",63,"Caucasian",2,1,"No","No","No","No",1
9797,"Male",51,"Hispanic",3,1,"No","No","No","No",1
20500,"Male",47,"Hispanic",3,1,"No","No","No","No",1
20500,"Male",47,"Hispanic",3,1,"No","No","No","No",1
20500,"Male",47,"Hispanic",3,1,"No","No","No","No",1
537540,"Female",38,"Caucasian",3,1,"No","No","No","No",1
26933,"Male",40,"African-American",3,1,"No","No","Yes","No",1
26933,"Male",40,"African-American",3,1,"No","No","Yes","No",1
135000,"Female",42,"Caucasian",2,1,"No","No","No","No",1
5484,"Male",83,"African-American",3,3,"No","No","No","No",2
9480,"Female",85,"Asian",1,1,"Yes","Yes","Yes","No",4
9480,"Female",85,"Asian",1,1,"Yes","Yes","Yes","No",4
24000,"Male",37,"Caucasian",1,1,"Yes","Yes","Yes","No",4
24000,"Male",37,"Caucasian",1,1,"Yes","Yes","Yes","No",4
1083180,"Male",73,"Caucasian",2,1,"No","No","No","No",1
1083180,"Male",73,"Caucasian",2,1,"No","No","No","No",1
32500,"Female",77,"African-American",4,1,"Yes","No","No","Yes",3
32500,"Female",77,"African-American",4,1,"Yes","No","No","Yes",3
32500,"Female",77,"African-American",4,1,"Yes","No","No","Yes",3
616640,"Male",47,"Caucasian",2,1,"No","No","No","No",1
616640,"Male",47,"Caucasian",2,1,"No","No","No","No",1
190000,"Male",35,"Caucasian",2,1,"Yes","No","No","No",2
190000,"Male",35,"Caucasian",2,1,"Yes","No","No","No",2
100000,"Female",36,"Caucasian",3,1,"Yes","No","No","No",3
100000,"Female",36,"Caucasian",3,1,"Yes","No","No","No",3
130000,"Female",29,"Caucasian",2,1,"No","No","No","No",1
130000,"Female",29,"Caucasian",2,1,"No","No","No","No",1
104000,"Male",22,"Hispanic",1,1,"No","No","No","No",1
104000,"Male",22,"Hispanic",1,1,"No","No","No","No",1
28732,"Male",55,"Hispanic",5,3,"Yes","No","No","Yes",4
28732,"Male",55,"Hispanic",5,3,"Yes","No","No","Yes",4
28732,"Male",55,"Hispanic",5,3,"Yes","No","No","Yes",4
8500,"Male",33,"Hispanic",4,1,"Yes","Yes","No","No",3
200000,"Female",35,"African-American",2,1,"No","No","No","Yes",2
200000,"Female",35,"African-American",2,1,"No","No","No","Yes",2
45000,"Female",32,"Caucasian",2,1,"No","No","No","No",1
17156,"Male",41,"African-American",3,4,"Yes","No","No","Yes",5
17156,"Male",41,"African-American",3,4,"Yes","No","No","Yes",5
17156,"Male",41,"African-American",3,4,"Yes","No","No","Yes",5
17156,"Male",41,"African-American",3,4,"Yes","No","No","Yes",5
130400,"Male",37,"Asian",4,1,"No","Yes","Yes","No",3
130400,"Male",37,"Asian",4,1,"No","Yes","Yes","No",3
80000,"Female",24,"Hispanic",1,1,"No","No","No","No",1
80000,"Female",24,"Hispanic",1,1,"No","No","No","No",1
10000,"Male",68,"Asian",3,1,"No","No","No","No",1
76000,"Female",62,"Caucasian",3,2,"No","No","No","No",2
76000,"Female",62,"Caucasian",3,2,"No","No","No","No",2
76000,"Female",62,"Caucasian",3,2,"No","No","No","No",2
76000,"Female",62,"Caucasian",3,2,"No","No","No","No",2
115000,"Female",51,"Caucasian",1,1,"No","No","No","No",1
130000,"Male",35,"Caucasian",1,1,"No","No","No","Yes",2
130000,"Male",35,"Caucasian",1,1,"No","No","No","Yes",2
114100,"Female",60,"Caucasian",3,1,"No","No","No","No",1
114100,"Female",60,"Caucasian",3,1,"No","No","No","No",1
120050,"Female",31,"Caucasian",2,4,"No","No","No","Yes",3
120050,"Female",31,"Caucasian",2,4,"No","No","No","Yes",3
23000,"Male",58,"African-American",4,3,"Yes","No","No","Yes",0
20000,"Female",30,"Asian",1,1,"No","No","No","No",1
150000,"Male",33,"Caucasian",1,1,"No","No","No","No",1
90396,"Female",71,"Caucasian",1,1,"No","No","No","No",1
90396,"Female",71,"Caucasian",1,1,"No","No","No","No",1
17300,"Male",54,"Hispanic",4,1,"No","Yes","Yes","No",2
17300,"Male",54,"Hispanic",4,1,"No","Yes","Yes","No",2
26000,"Female",39,"African-American",2,2,"Yes","No","No","No",5
26000,"Female",39,"African-American",2,2,"Yes","No","No","No",5
26252,"Male",70,"African-American",1,1,"Yes","No","Yes","No",2
26252,"Male",70,"African-American",1,1,"Yes","No","Yes","No",2
26252,"Male",70,"African-American",1,1,"Yes","No","Yes","No",2
7188,"Male",87,"African-American",2,1,"Yes","No","No","No",2
63000,"Female",43,"Caucasian",2,1,"No","No","No","No",1
63000,"Female",43,"Caucasian",2,1,"No","No","No","No",1
7992,"Female",82,"Caucasian",3,1,"No","No","No","No",1
28000,"Male",41,"Caucasian",1,1,"No","No","Yes","Yes",4
40000,"Female",39,"Asian",1,1,"Yes","No","No","No",2
40000,"Female",39,"Asian",1,1,"Yes","No","No","No",2
6552,"Male",62,"Hispanic",5,1,"No","No","No","No",1
67200,"Male",29,"Hispanic",3,1,"Yes","Yes","Yes","Yes",4
67200,"Male",29,"Hispanic",3,1,"Yes","Yes","Yes","Yes",4
67200,"Male",29,"Hispanic",3,1,"Yes","Yes","Yes","Yes",4
60600,"Female",24,"Caucasian",1,1,"Yes","No","No","No",2
60600,"Female",24,"Caucasian",1,1,"Yes","No","No","No",2
60600,"Female",24,"Caucasian",1,1,"Yes","No","No","No",2
58100,"Male",30,"Caucasian",2,1,"No","No","No","No",1
14712,"Female",81,"Hispanic",3,1,"No","No","No","No",1
14712,"Female",81,"Hispanic",3,1,"No","No","No","No",1
12348,"Female",74,"Caucasian",1,1,"No","No","No","No",1
76000,"Male",25,"Caucasian",1,1,"No","No","No","No",2
50000,"Male",61,"Caucasian",1,1,"No","No","No","No",1
8184,"Male",68,"Hispanic",3,1,"No","No","No","No",1
50000,"Male",28,"African-American",1,1,"No","No","No","No",1
125000,"Female",44,"Caucasian",2,1,"No","No","No","No",2
125000,"Female",44,"Caucasian",2,1,"No","No","No","No",2
43508,"Male",37,"Hispanic",4,1,"Yes","Yes","Yes","Yes",5
43508,"Male",37,"Hispanic",4,1,"Yes","Yes","Yes","Yes",5
